"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","lab_anl_method_name","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"OTISCO","07-RIBR-0.1","N","07-RIBR-0.1-06032021-W","R2105557","lead",2021-06-03 14:30:00,"7439-92-1","T",NA,"ug/l","E200.8",0.19,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"OTISCO","07-RIBR-0.1","N","07-RIBR-0.1-06032021-W","R2105557","magnesium",2021-06-03 14:30:00,"7439-95-4","T",12800,"ug/l","E200.7",68,"ug/l",1000,"","A","",2022-02-17
"OTISCO","07-RIBR-0.1","N","07-RIBR-0.1-06032021-W","R2105557","nickel",2021-06-03 14:30:00,"7440-02-0","T",1.3,"ug/l","E200.8",0.46,"ug/l",1,"","A","",2022-02-17
"OTISCO","07-RIBR-0.1","N","07-RIBR-0.1-06032021-W","R2105557","nitrate+nitrite as nitrogen",2021-06-03 14:30:00,"NO3NO2N","T",0.101,"mg/l","E353.2",0.0015,"mg/l",0.002,"","A","",2022-02-17
"OTISCO","07-RIBR-0.1","N","07-RIBR-0.1-06032021-W","R2105557","nitrogen",2021-06-03 14:30:00,"7727-37-9","T",0.56,"mg/l","Calculation",NA,"mg/l",0.1,"","A","",2022-02-17
"OTISCO","07-RIBR-0.1","N","07-RIBR-0.1-06032021-W","R2105557","nitrogen, ammonia (as n)",2021-06-03 14:30:00,"7664-41-7","T",NA,"mg/l","E350.1",0.003,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2022-02-17
"OTISCO","07-RIBR-0.1","N","07-RIBR-0.1-06032021-W","R2105557","nitrogen, kjeldahl, total",2021-06-03 14:30:00,"KN","T",0.46,"mg/l","E351.2",0.1,"mg/l",0.1,"","A","",2022-02-17
"OTISCO","07-RIBR-0.1","N","07-RIBR-0.1-06032021-W","R2105557","nitrogen, nitrate (as n)",2021-06-03 14:30:00,"14797-55-8","T",0.086,"mg/l","Calculation",NA,"mg/l",0.01,"","A","",2022-02-17
"OTISCO","07-RIBR-0.1","N","07-RIBR-0.1-06032021-W","R2105557","nitrogen, nitrite",2021-06-03 14:30:00,"14797-65-0","T",0.015,"mg/l","E353.2",0.007,"mg/l",0.01,"","A","",2022-02-17
"OTISCO","07-RIBR-0.1","N","07-RIBR-0.1-06032021-W","R2105557","phosphorus, total (as p)",2021-06-03 14:30:00,"7723-14-0","T",0.0203,"mg/l","E365.1",0.0036,"mg/l",0.005,"","A","",2022-02-17
