"data_provider","sys_sample_code","sample_name","sample_matrix_code","sample_type_code","sample_source","parent_sample_code","sample_delivery_group","sample_date","sys_loc_code","start_depth","end_depth","depth_unit","chain_of_custody","sent_to_lab_date","sample_receipt_date","sampler","sampling_company_code","sampling_reason","sampling_technique","task_code","collection_quarter","composite_yn","composite_desc","sample_class","custom_field_1","custom_field_2","custom_field_3","comment","SiteID"
"ALSRNY","06030006_10052016_WSMSD","06030006_10052016_WS","WS","SD","lab","06030006_10052016_WS","R1610397","10/05/2016 03:00:00","Unknown",NA,NA,NA,NA,NA,"10/06/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","11010215_10052016_WSMSD","11010215_10052016_WS","WS","SD","lab","11010215_10052016_WS","R1610397","10/05/2016 10:00:00","Unknown",NA,NA,NA,NA,NA,"10/06/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","11010157_10052016_WSMSD","11010157_10052016_WS","WS","SD","lab","11010157_10052016_WS","R1610397","10/05/2016 12:00:00","Unknown",NA,NA,NA,NA,NA,"10/06/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","02010023_10062016_WSMSD","02010023_10062016_WS","WS","SD","lab","02010023_10062016_WS","R1610397","10/06/2016 10:30:00","Unknown",NA,NA,NA,NA,NA,"10/07/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","272918-LCS1","LAB CONTROL SAMPLE","WQ","BS","lab","","R1610397","10/11/2016 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","272919-LCS1","LAB CONTROL SAMPLE","WQ","BS","lab","","R1610397","10/11/2016 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","272920-LCS1","LAB CONTROL SAMPLE","WQ","BS","lab","","R1610397","10/11/2016 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","272918-MB1","BLANK","WQ","LB","lab","","R1610397","10/11/2016 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","272919-MB1","BLANK","WQ","LB","lab","","R1610397","10/11/2016 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","272920-MB1","BLANK","WQ","LB","lab","","R1610397","10/11/2016 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","07011023_10032016_WSMS","07011023_10032016_WS","WS","MS","lab","07011023_10032016_WS","R1610397","10/03/2016 10:00:00","Unknown",NA,NA,NA,NA,NA,"10/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","07011023_10032016_WSMSD","07011023_10032016_WS","WS","SD","lab","07011023_10032016_WS","R1610397","10/03/2016 10:00:00","Unknown",NA,NA,NA,NA,NA,"10/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALS","09010008FB_10032016_WS","09010008FB_10032016_WS","WG","FB","field","",NA,"2016/10/03 03:00:00","09010008FB_10032016_WS",0,0,"ft",2181309002,NA,"2016/10/11 00:00:00","CLT","UNK",NA,"UN",NA,"4Q16","N",NA,NA,NA,NA,NA,NA,"09010008"
"ALS","0701005FB_10032016_WS","0701005FB_10032016_WS","WG","FB","field","",NA,"2016/10/03 03:00:00","0701005FB_10032016_WS",0,0,"ft",2181309012,NA,"2016/10/11 00:00:00","CLT","UNK",NA,"UN",NA,"4Q16","N",NA,NA,NA,NA,NA,NA,"07010005"
"ALS","07010005_10032016_WS","07010005_10032016_WS","WG","N","field","",NA,"2016/10/03 09:00:00","07010005_10032016_WS",0,0,"ft",2181309008,NA,"2016/10/11 00:00:00","CLT","UNK",NA,"UN",NA,"4Q16","N",NA,NA,NA,NA,NA,NA,"07010005"
"ALS","07011023_10032016_WS","07011023_10032016_WS","WG","N","field","",NA,"2016/10/03 10:00:00","07011023_10032016_WS",0,0,"ft",2181309009,NA,"2016/10/11 00:00:00","CLT","UNK",NA,"UN",NA,"4Q16","N",NA,NA,NA,NA,NA,NA,"07011023"
"ALS","09010008_10032016_WS","09010008_10032016_WS","WG","N","field","",NA,"2016/10/03 11:00:00","09010008_10032016_WS",0,0,"ft",2181309001,NA,"2016/10/11 00:00:00","CLT","UNK",NA,"UN",NA,"3Q16","N",NA,NA,NA,NA,NA,NA,"09010008"
"ALS","13010077_10042016_WSFB","13010077_10042016_WSFB","WG","FB","field","",NA,"2016/10/04 03:00:00","13010077_10042016_WSFB",0,0,"ft",2181309018,NA,"2016/10/11 00:00:00","CLT","UNK",NA,"UN",NA,"4Q16","N",NA,NA,NA,NA,NA,NA,"13010077"
"ALS","08010005_10042016WS","08010005_10042016WS","WG","N","field","",NA,"2016/10/04 10:00:00","08010005_10042016WS",0,0,"ft",2181309003,NA,"2016/10/11 00:00:00","CLT","UNK",NA,"UN",NA,"4Q16","N",NA,NA,NA,NA,NA,NA,"08010005"
"ALS","13010077_10042016_WS","13010077_10042016_WS","WG","N","field","",NA,"2016/10/04 11:00:00","13010077_10042016_WS",0,0,"ft",2181309017,NA,"2016/10/11 00:00:00","CLT","UNK",NA,"UN",NA,"4Q16","N",NA,NA,NA,NA,NA,NA,"13010077"
"ALS","13010139_10042016_WS","13010139_10042016_WS","WG","N","field","",NA,"2016/10/04 14:00:00","13010139_10042016_WS",0,0,"ft",2181309016,NA,"2016/10/11 00:00:00","CLT","UNK",NA,"UN",NA,"4Q16","N",NA,NA,NA,NA,NA,NA,"13010139"
"ALS","10010001EFB_10052016_WS","10010001EFB_10052016_WS","WG","FB","field","",NA,"2016/10/05 03:00:00","10010001EFB_10052016_WS",0,0,"ft",2181309007,NA,"2016/10/11 00:00:00","CLT","UNK",NA,"UN",NA,"4Q16","N",NA,NA,NA,NA,NA,NA,"10010001E"
"ALS","06021001FB_10052016_WS","06021001FB_10052016_WS","WG","FB","field","",NA,"2016/10/05 03:00:00","06021001FB_10052016_WS",0,0,"ft",2181309013,NA,"2016/10/11 00:00:00","CLT","UNK",NA,"UN",NA,"4Q16","N",NA,NA,NA,NA,NA,NA,"06021001"
"ALS","11010157_10052016_WSFB","11010157_10052016_WSFB","WG","FB","field","",NA,"2016/10/05 03:00:00","11010157_10052016_WSFB",0,0,"ft",2181309021,NA,"2016/10/11 00:00:00","CLT","UNK",NA,"UN",NA,"4Q16","N",NA,NA,NA,NA,NA,NA,"11010157"
"ALS","2428932","11010215_1005...(2181309019MS)","WQ","MS","lab","11010215_10052016_WS",NA,"2016/10/05 10:00:00","",0,0,"ft",2428932,NA,"2016/10/11 00:00:00","","UNK",NA,"UN",NA,"","N",NA,NA,NA,NA,NA,NA,NA
"ALS","2428933","11010215_100...(2181309019MSD)","WQ","MSD","lab","11010215_10052016_WS",NA,"2016/10/05 10:00:00","",0,0,"ft",2428933,NA,"2016/10/11 00:00:00","","UNK",NA,"UN",NA,"","N",NA,NA,NA,NA,NA,NA,NA
"ALS","04010003_10052016_WS","04010003_10052016_WS","WG","N","field","",NA,"2016/10/05 10:00:00","04010003_10052016_WS",0,0,"ft",2181309004,NA,"2016/10/11 00:00:00","CLT","UNK",NA,"UN",NA,"4Q16","N",NA,NA,NA,NA,NA,NA,"04010003"
"ALS","04010003FB_10052016_WS","04010003FB_10052016_WS","WG","FB","field","",NA,"2016/10/05 10:00:00","04010003FB_10052016_WS",0,0,"ft",2181309005,NA,"2016/10/11 00:00:00","CLT","UNK",NA,"UN",NA,"4Q16","N",NA,NA,NA,NA,NA,NA,"04010003"
"ALS","0501005FB_10052016_WS","0501005FB_10052016_WS","WG","FB","field","",NA,"2016/10/05 10:00:00","0501005FB_10052016_WS",0,0,"ft",2181309014,NA,"2016/10/11 00:00:00","CLT","UNK",NA,"UN",NA,"4Q16","N",NA,NA,NA,NA,NA,NA,"05010005"
"ALS","0501005_10052016_WS","0501005_10052016_WS","WG","N","field","",NA,"2016/10/05 10:00:00","0501005_10052016_WS",0,0,"ft",2181309015,NA,"2016/10/11 00:00:00","CLT","UNK",NA,"UN",NA,"4Q16","N",NA,NA,NA,NA,NA,NA,"05010005"
"ALS","11010215_10052016_WS","11010215_10052016_WS","WG","N","field","",NA,"2016/10/05 10:00:00","11010215_10052016_WS",0,0,"ft",2181309019,NA,"2016/10/11 00:00:00","CLT","UNK",NA,"UN",NA,"4Q16","N",NA,NA,NA,NA,NA,NA,"11010215"
"ALS","2428928","06030006_1005...(2181309010MS)","WQ","MS","lab","06030006_10052016_WS",NA,"2016/10/05 11:00:00","",0,0,"ft",2428928,NA,"2016/10/11 00:00:00","","UNK",NA,"UN",NA,"","N",NA,NA,NA,NA,NA,NA,NA
"ALS","2428929","06030006_100...(2181309010MSD)","WQ","MSD","lab","06030006_10052016_WS",NA,"2016/10/05 11:00:00","",0,0,"ft",2428929,NA,"2016/10/11 00:00:00","","UNK",NA,"UN",NA,"","N",NA,NA,NA,NA,NA,NA,NA
"ALS","10010001E_10052016_WS","10010001E_10052016_WS","WG","N","field","",NA,"2016/10/05 11:00:00","10010001E_10052016_WS",0,0,"ft",2181309006,NA,"2016/10/11 00:00:00","CLT","UNK",NA,"UN",NA,"4Q16","N",NA,NA,NA,NA,NA,NA,"10010001E"
"ALS","06030006_10052016_WS","07011023_10032016_WS","WG","N","field","",NA,"2016/10/05 11:00:00","06030006_10052016_WS",0,0,"ft",2181309010,NA,"2016/10/11 00:00:00","CLT","UNK",NA,"UN",NA,"4Q16","N",NA,NA,NA,NA,NA,NA,"06030006"
"ALS","11010157_10052016_WS","11010157_10052016_WS","WG","N","field","",NA,"2016/10/05 12:00:00","11010157_10052016_WS",0,0,"ft",2181309020,NA,"2016/10/11 00:00:00","CLT","UNK",NA,"UN",NA,"4Q16","N",NA,NA,NA,NA,NA,NA,"11010157"
"ALS","06021001_10052016_WS","06021001_10052016_WS","WG","N","field","",NA,"2016/10/05 13:00:00","06021001_10052016_WS",0,0,"ft",2181309011,NA,"2016/10/11 00:00:00","CLT","UNK",NA,"UN",NA,"4Q16","N",NA,NA,NA,NA,NA,NA,"06021001"
"ALS","02010023_10062016_WS","02010023_10062016_WS","WG","N","field","",NA,"2016/10/06 10:30:00","02010023_10062016_WS",0,0,"ft",2181309022,NA,"2016/10/11 00:00:00","CLT","UNK",NA,"UN",NA,"4Q16","N",NA,NA,NA,NA,NA,NA,"02010023"
"ALS","02010023FB_10062016_WS","02010023FB_10062016_WS","WG","FB","field","",NA,"2016/10/06 10:30:00","02010023FB_10062016_WS",0,0,"ft",2181309023,NA,"2016/10/11 00:00:00","CLT","UNK",NA,"UN",NA,"4Q16","N",NA,NA,NA,NA,NA,NA,"02010023"
"ALS","2428924","MB for HBN 174091 [MDIG/60423]","WQ","LB","lab","",NA,"2016/10/26 07:30:00","",0,0,"ft",2428924,NA,"2016/10/25 00:00:00","","UNK",NA,"UN",NA,"","N",NA,NA,NA,NA,NA,NA,NA
"ALS","2428925","LCS for HBN 174091 [MDIG/60423","WQ","BS","lab","",NA,"2016/10/26 07:30:00","",0,0,"ft",2428925,NA,"2016/10/25 00:00:00","","UNK",NA,"UN",NA,"","N",NA,NA,NA,NA,NA,NA,NA
"ALS","2428930","MB for HBN 174092 [MDIG/60424]","WQ","LB","lab","",NA,"2016/10/26 07:30:00","",0,0,"ft",2428930,NA,"2016/10/25 00:00:00","","UNK",NA,"UN",NA,"","N",NA,NA,NA,NA,NA,NA,NA
"ALS","2428931","LCS for HBN 174092 [MDIG/60424","WQ","BS","lab","",NA,"2016/10/26 07:30:00","",0,0,"ft",2428931,NA,"2016/10/25 00:00:00","","UNK",NA,"UN",NA,"","N",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03022102_10242016_WS","03022102_10242016_WS","WS","N","field","","R1611263","10/24/2016 10:00:00","Unknown",NA,NA,NA,NA,NA,"10/24/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"03022102"
"ALSRNY","03032001_10242016_WS","03032001_10242016_WS","WS","N","field","","R1611263","10/24/2016 13:00:00","Unknown",NA,NA,NA,NA,NA,"10/25/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"03032001"
"ALSRNY","03031308_10242016_WS","03031308_10242016_WS","WS","N","field","","R1611263","10/24/2016 11:00:00","Unknown",NA,NA,NA,NA,NA,"10/25/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"03031308"
"ALSRNY","03032209_10242016_WS","03032209_10242016_WS","WS","N","field","","R1611263","10/24/2016 12:00:00","Unknown",NA,NA,NA,NA,NA,"10/25/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"03032209"
"ALSRNY","03031329_10242016_WS","03031329_10242016_WS","WS","N","field","","R1611263","10/24/2016 14:00:00","Unknown",NA,NA,NA,NA,NA,"10/25/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"03031329"
"ALSRNY","03031329EB_10242016_WS","03031329EB_10242016_WS","WS","EB","field","","R1611263","10/24/2016 04:00:00","Unknown",NA,NA,NA,NA,NA,"10/25/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03013003_10252016_WS","03013003_10252016_WS","WS","N","field","","R1611263","10/25/2016 11:00:00","Unknown",NA,NA,NA,NA,NA,"10/25/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"03013003"
"ALSRNY","03013102_10252016_WS","03013102_10252016_WS","WS","N","field","","R1611263","10/25/2016 11:00:00","Unknown",NA,NA,NA,NA,NA,"10/25/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"03013102"
"ALSRNY","01010001_10242016_WS","01010001_10242016_WS","WS","N","field","","R1611263","10/24/2016 09:00:00","Unknown",NA,NA,NA,NA,NA,"10/25/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"01010001"
"ALSRNY","01021200_10242016_WS","01021200_10242016_WS","WS","N","field","","R1611263","10/24/2016 11:00:00","Unknown",NA,NA,NA,NA,NA,"10/25/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"01021200"
"ALSRNY","01022111_10242016_WS","01022111_10242016_WS","WS","N","field","","R1611263","10/24/2016 12:00:00","Unknown",NA,NA,NA,NA,NA,"10/25/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"01022111"
"ALSRNY","01031002_10242016_WS","01031002_10242016_WS","WS","N","field","","R1611263","10/24/2016 13:00:00","Unknown",NA,NA,NA,NA,NA,"10/25/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"01031002"
"ALSRNY","03031202_10252016_WS","03031202_10252016_WS","WS","N","field","","R1611263","10/25/2016 10:00:00","Unknown",NA,NA,NA,NA,NA,"10/26/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"03031202"
"ALSRNY","03032203_10252016_WS","03032203_10252016_WS","WS","N","field","","R1611263","10/25/2016 12:00:00","Unknown",NA,NA,NA,NA,NA,"10/26/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"03032203"
"ALSRNY","03031703_10252016_WS","03031703_10252016_WS","WS","N","field","","R1611263","10/25/2016 13:00:00","Unknown",NA,NA,NA,NA,NA,"10/26/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"03031703"
"ALSRNY","03012102_10262016_WS","03012102_10262016_WS","WS","N","field","","R1611263","10/26/2016 12:00:00","Unknown",NA,NA,NA,NA,NA,"10/26/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"03012102"
"ALSRNY","01021067_10262016_WS","01021067_10262016_WS","WS","N","field","","R1611263","10/26/2016 10:00:00","Unknown",NA,NA,NA,NA,NA,"10/26/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"01021067"
"ALSRNY","01021067EB_10262016_WS","01021067EB_10262016_WS","WS","EB","field","","R1611263","10/26/2016 03:00:00","Unknown",NA,NA,NA,NA,NA,"10/26/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01032337_10252016_WS","01032337_10252016_WS","WS","N","field","","R1611263","10/25/2016 09:00:00","Unknown",NA,NA,NA,NA,NA,"10/26/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"01032337"
"ALSRNY","01042500_10252016_WS","01042500_10252016_WS","WS","N","field","","R1611263","10/25/2016 10:00:00","Unknown",NA,NA,NA,NA,NA,"10/26/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"01042500"
"ALSRNY","01043001_10252016_WS","01043001_10252016_WS","WS","N","field","","R1611263","10/25/2016 13:00:00","Unknown",NA,NA,NA,NA,NA,"10/26/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"01043001"
"ALSRNY","01051101_10252016_WS","01051101_10252016_WS","WS","N","field","","R1611263","10/25/2016 12:00:00","Unknown",NA,NA,NA,NA,NA,"10/26/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"01051101"
"ALSRNY","01052108_10252016_WS","01052108_10252016_WS","WS","N","field","","R1611263","10/25/2016 11:00:00","Unknown",NA,NA,NA,NA,NA,"10/26/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"01052108"
"ALSRNY","01051214_10262016_WS","01051214_10262016_WS","WS","N","field","","R1611263","10/26/2016 13:00:00","Unknown",NA,NA,NA,NA,NA,"10/27/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"01051214"
"ALSRNY","01053101_10262016_WS","01053101_10262016_WS","WS","N","field","","R1611263","10/26/2016 12:00:00","Unknown",NA,NA,NA,NA,NA,"10/27/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"01053101"
"ALSRNY","01053101EB_10262016_WS","01053101EB_10262016_WS","WS","EB","field","","R1611263","10/26/2016 04:00:00","Unknown",NA,NA,NA,NA,NA,"10/27/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01053202_10262016_WS","01053202_10262016_WS","WS","N","field","","R1611263","10/26/2016 11:00:00","Unknown",NA,NA,NA,NA,NA,"10/27/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"01053202"
"ALSRNY","01053301_10262016_WS","01053301_10262016_WS","WS","N","field","","R1611263","10/26/2016 10:00:00","Unknown",NA,NA,NA,NA,NA,"10/27/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"01053301"
"ALSRNY","01053400_10262016_WS","01053400_10262016_WS","WS","N","field","","R1611263","10/26/2016 09:00:00","Unknown",NA,NA,NA,NA,NA,"10/27/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"01053400"
"ALSRNY","521337-MB1","Method Blank","WQ","LB","lab","","R1611263","10/28/2016 12:39:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","520991-MB1","Method Blank","WQ","LB","lab","","R1611263","10/25/2016 14:02:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","521348-MB1","Method Blank","WQ","LB","lab","","R1611263","10/29/2016 14:31:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","520561-MB1","Method Blank","WQ","LB","lab","","R1611263","10/25/2016 13:46:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","521338-MB1","Method Blank","WQ","LB","lab","","R1611263","10/28/2016 21:01:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","521792-MB1","Method Blank","WQ","LB","lab","","R1611263","11/01/2016 09:33:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","521792-MB2","Method Blank","WQ","LB","lab","","R1611263","11/01/2016 09:33:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","521087-MB1","Method Blank","WQ","LB","lab","","R1611263","10/27/2016 15:03:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","520990-MB1","Method Blank","WQ","LB","lab","","R1611263","10/25/2016 17:25:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","274892-MB1","Method Blank","WQ","LB","lab","","R1611263","11/02/2016 11:30:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","521653-MB1","Method Blank","WQ","LB","lab","","R1611263","11/01/2016 09:25:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","274229-MB1","Method Blank","WQ","LB","lab","","R1611263","10/25/2016 15:51:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","521450-MB1","Method Blank","WQ","LB","lab","","R1611263","10/31/2016 14:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","520923-MB1","Method Blank","WQ","LB","lab","","R1611263","10/27/2016 17:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","521453-MB1","Method Blank","WQ","LB","lab","","R1611263","10/31/2016 15:05:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","521451-MB1","Method Blank","WQ","LB","lab","","R1611263","10/31/2016 14:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","521792-MB3","Method Blank","WQ","LB","lab","","R1611263","11/01/2016 09:33:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","520339-MB1","Method Blank","WQ","LB","lab","","R1611263","10/24/2016 13:52:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","521562-MB2","Method Blank","WQ","LB","lab","","R1611263","10/31/2016 15:38:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","521002-MB2","Method Blank","WQ","LB","lab","","R1611263","10/25/2016 16:21:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","521349-MB2","Method Blank","WQ","LB","lab","","R1611263","10/29/2016 16:53:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","520607-MB2","Method Blank","WQ","LB","lab","","R1611263","10/26/2016 00:36:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","521794-MB1","Method Blank","WQ","LB","lab","","R1611263","11/01/2016 16:41:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","521794-MB2","Method Blank","WQ","LB","lab","","R1611263","11/01/2016 16:41:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","521089-MB2","Method Blank","WQ","LB","lab","","R1611263","10/27/2016 15:36:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","521019-MB2","Method Blank","WQ","LB","lab","","R1611263","10/26/2016 19:07:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","274893-MB2","Method Blank","WQ","LB","lab","","R1611263","11/02/2016 11:30:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","274718-MB2","Method Blank","WQ","LB","lab","","R1611263","10/31/2016 18:42:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","521641-MB2","Method Blank","WQ","LB","lab","","R1611263","11/01/2016 13:25:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","521448-MB2","Method Blank","WQ","LB","lab","","R1611263","10/31/2016 09:50:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","521454-MB2","Method Blank","WQ","LB","lab","","R1611263","10/31/2016 15:05:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","521636-MB2","Method Blank","WQ","LB","lab","","R1611263","11/01/2016 13:25:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","521794-MB3","Method Blank","WQ","LB","lab","","R1611263","11/01/2016 16:41:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
