"CHEM_HISTORY_SAMPLE_ID","EVENT_SMAS_ID","CHS_SITE_ID_CORR_IND","CHS_DATA_PROVIDER","CHS_SYS_SAMPLE_CDE","CHS_SAMPLE_NAME","CHS_SAMPLE_MATRIX_CDE","CHS_DEC_SAMPLE_TYPE_CDE","CHS_LAB_SAMPLE_TYPE_CDE","CHS_SAMPLE_SOURCE","CHS_PARENT_SAMPLE_CDE","CHS_SAMPLE_DEL_GRP","CHS_SAMPLE_DATE","CHS_SAMPLE_RECEIPT_DATE","CHS_SAMPLER","CHS_SAMPLING_COMPANY_CODE","CHS_COMMENT","CREATE_DATE","END_DATE","UPDATE_DATE","UPDATED_BY_GUID"
"","13-NORM-3.7_20170711","N","ALSRNY","13NORM-3.7_07112017_WS","13NORM-3.7_07112017_WS","WS","N","N","Field",NA,"R1706284",2017-07-11 09:00:00,2017-07-12,NA,"NYSDEC",NA,"","","",""
"","13-NORM-21.4_20170711","N","ALSRNY","13NORM-21.4_07112017_WS","13NORM-21.4_07112017_WS","WS","N","N","Field",NA,"R1706284",2017-07-11 12:00:00,2017-07-12,NA,"NYSDEC",NA,"","","",""
"","13-NORM-25.7_20170711","N","ALSRNY","13NORM-25.7_07112017_WS","13NORM-25.7_07112017_WS","WS","N","N","Field",NA,"R1706284",2017-07-11 13:00:00,2017-07-12,NA,"NYSDEC",NA,"","","",""
"","13-BLKK-1.1_20170711","N","ALSRNY","13BLKK-1.1_07112017_WS","13BLKK-1.1_07112017_WS","WS","N","N","Field",NA,"R1706284",2017-07-11 12:00:00,2017-07-12,NA,"NYSDEC",NA,"","","",""
"","13-DOWE-1.9_20170711","N","ALSRNY","13DOWE-1.9_07112017_WS","13DOWE-1.9_07112017_WS","WS","N","N","Field",NA,"R1706284",2017-07-11 10:00:00,2017-07-12,NA,"NYSDEC",NA,"","","",""
"","13-KRUM-2.5_20170711","N","ALSRNY","13KRUM-2.5_07112017_WS","13KRUM-2.5_07112017_WS","WS","N","N","Field",NA,"R1706284",2017-07-11 11:00:00,2017-07-12,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170724","N","ALSRNY","554791-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706284",2017-07-24 21:37:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170714","N","ALSRNY","553733-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706284",2017-07-14 22:18:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170714","N","ALSRNY","553825-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706284",2017-07-14 18:04:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170718","N","ALSRNY","553933-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706284",2017-07-18 12:33:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170712","N","ALSRNY","553835-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706284",2017-07-12 19:24:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170712","N","ALSRNY","292625-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706284",2017-07-12 17:12:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170713","N","ALSRNY","553579-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706284",2017-07-13 11:00:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170715","N","ALSRNY","553736-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706284",2017-07-15 11:42:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170717","N","ALSRNY","553828-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706284",2017-07-17 12:24:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170725","N","ALSRNY","555189-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706284",2017-07-25 16:29:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170715","N","ALSRNY","553737-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706284",2017-07-15 17:43:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170726","N","ALSRNY","555208-MB4","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706284",2017-07-26 10:36:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170724","N","ALSRNY","554791-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706284",2017-07-24 22:27:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170714","N","ALSRNY","553733-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706284",2017-07-14 22:33:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170714","N","ALSRNY","553825-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706284",2017-07-14 18:15:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170718","N","ALSRNY","553933-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706284",2017-07-18 12:34:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170712","N","ALSRNY","553835-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706284",2017-07-12 19:24:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170712","N","ALSRNY","292625-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706284",2017-07-12 17:12:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170715","N","ALSRNY","553736-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706284",2017-07-15 11:57:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170717","N","ALSRNY","553828-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706284",2017-07-17 12:34:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170725","N","ALSRNY","555189-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706284",2017-07-25 16:30:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170715","N","ALSRNY","553737-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706284",2017-07-15 19:29:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170726","N","ALSRNY","555208-LCS4","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706284",2017-07-26 10:52:00,NA,NA,"NYSDEC",NA,"","","",""
"","13-NORM-21.4_20170711","N","ALSRNY","13NORM-21.4_07112017_WSDUP","13NORM-21.4_07112017_WS","WS","N","LR","Lab","13NORM-21.4_07112017_WS","R1706284",2017-07-11 12:00:00,2017-07-12,NA,"NYSDEC",NA,"","","",""
"","13-KRUM-2.5_20170711","N","ALSRNY","13KRUM-2.5_07112017_WSDUP","13KRUM-2.5_07112017_WS","WS","N","LR","Lab","13KRUM-2.5_07112017_WS","R1706284",2017-07-11 11:00:00,2017-07-12,NA,"NYSDEC",NA,"","","",""
"","13-PATS-0.5_20170711","N","ALSRNY","13PATS-0.5_07112017_WSMS","13PATS-0.5_07112017_WS","WS","N","MS","Lab","13PATS-0.5_07112017_WS","R1706284",2017-07-11 08:00:00,2017-07-12,NA,"NYSDEC",NA,"","","",""
"","13-DOWE-1.9_20170711","N","ALSRNY","13DOWE-1.9_07112017_WSMS","13DOWE-1.9_07112017_WS","WS","N","MS","Lab","13DOWE-1.9_07112017_WS","R1706284",2017-07-11 10:00:00,2017-07-12,NA,"NYSDEC",NA,"","","",""
"","13-KRUM-2.5_20170711","N","ALSRNY","13KRUM-2.5_07112017_WSMS","13KRUM-2.5_07112017_WS","WS","N","MS","Lab","13KRUM-2.5_07112017_WS","R1706284",2017-07-11 11:00:00,2017-07-12,NA,"NYSDEC",NA,"","","",""
"","13-PATS-0.5_20170711","N","ALSRNY","13PATS-0.5_07112017_WSMSD","13PATS-0.5_07112017_WS","WS","N","SD","Lab","13PATS-0.5_07112017_WS","R1706284",2017-07-11 08:00:00,2017-07-12,NA,"NYSDEC",NA,"","","",""
"","13-KRUM-2.5_20170711","N","ALSRNY","13KRUM-2.5_07112017_WSMSD","13KRUM-2.5_07112017_WS","WS","N","SD","Lab","13KRUM-2.5_07112017_WS","R1706284",2017-07-11 11:00:00,2017-07-12,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170714","N","ALSRNY","292836-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706284",2017-07-14 00:00:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170714","N","ALSRNY","292837-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706284",2017-07-14 00:00:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170714","N","ALSRNY","292836-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706284",2017-07-14 00:00:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170714","N","ALSRNY","292837-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706284",2017-07-14 00:00:00,NA,NA,"NYSDEC",NA,"","","",""
"","13-DOWE-1.9_20170711","N","ALSRNY","13DOWE-1.9_07112017_WSMSD","13DOWE-1.9_07112017_WS","WS","N","SD","Lab","13DOWE-1.9_07112017_WS","R1706284",2017-07-11 10:00:00,2017-07-12,NA,"NYSDEC",NA,"","","",""
"","13-WALK-60.1_20170719","N","ALSRNY","13WALK-60.1_07192017_WS","13WALK-60.1_07192017_WS","WS","N","N","Field",NA,"R1706637",2017-07-19 10:10:00,2017-07-20,NA,"NYSDEC",NA,"","","",""
"","13-QKER-0.9_20170719","N","ALSRNY","13QKER-0.9_07192017_WS","13QKER-0.9_07192017_WS","WS","N","N","Field",NA,"R1706637",2017-07-19 11:30:00,2017-07-20,NA,"NYSDEC",NA,"","","",""
"","13-WCHEE-0.6_20170719","N","ALSRNY","13WCHEE-0.6_07192017_WS","13WCHEE-0.6_07192017_WS","WS","N","N","Field",NA,"R1706637",2017-07-19 13:07:00,2017-07-20,NA,"NYSDEC",NA,"","","",""
"","13-WALK-46.6_20170719","N","ALSRNY","13WALK-46.6_07192017_WS","13WALK-46.6_07192017_WS","WS","N","N","Field",NA,"R1706637",2017-07-19 14:01:00,2017-07-20,NA,"NYSDEC",NA,"","","",""
"","13-MONH-0.4_20170719","N","ALSRNY","13MONH-0.4_07192017_WS","13MONH-0.4_07192017_WS","WS","N","N","Field",NA,"R1706637",2017-07-19 14:50:00,2017-07-20,NA,"NYSDEC",NA,"","","",""
"","13-MONH-0.4_20170719","N","ALSRNY","13MONH-0.4 EB_07192017_WS","13MONH-0.4 EB_07192017_WS","WS","EB","N","Field",NA,"R1706637",2017-07-19 15:20:00,2017-07-20,NA,"NYSDEC",NA,"","","",""
"","13-WALK-35.6_20170720","N","ALSRNY","13WALK-35.6_07202017_WS","13WALK-35.6_07202017_WS","WS","N","N","Field",NA,"R1706637",2017-07-20 09:36:00,2017-07-21,NA,"NYSDEC",NA,"","","",""
"","13-WALK-29.9_20170720","N","ALSRNY","13WALK-29.9_07202017_WS","13WALK-29.9_07202017_WS","WS","N","N","Field",NA,"R1706637",2017-07-20 11:15:00,2017-07-21,NA,"NYSDEC",NA,"","","",""
"","13-WALK-26.9_20170720","N","ALSRNY","13WALK-26.9_07202017_WS","13WALK-26.9_07202017_WS","WS","N","N","Field",NA,"R1706637",2017-07-20 12:45:00,2017-07-21,NA,"NYSDEC",NA,"","","",""
"","13-WALK-22.8_20170720","N","ALSRNY","13WALK-22.8_07202017_WS","13WALK-22.8_07202017_WS","WS","N","N","Field",NA,"R1706637",2017-07-20 13:50:00,2017-07-21,NA,"NYSDEC",NA,"","","",""
"","13-GUNK-0.4_20170720","N","ALSRNY","13GUNK-0.4_07202017_WS","13GUNK-0.4_07202017_WS","WS","N","N","Field",NA,"R1706637",2017-07-20 14:50:00,2017-07-21,NA,"NYSDEC",NA,"","","",""
"","13-WALK-19.0_20170720","N","ALSRNY","13WALK-19_07202017_WS","13WALK-19_07202017_WS","WS","N","N","Field",NA,"R1706637",2017-07-20 15:35:00,2017-07-21,NA,"NYSDEC",NA,"","","",""
"","13-WKLEI-0.6_20170720","Y","ALSRNY","13WLKEI-0.6_07202017_WS","13WLKEI-0.6_07202017_WS","WS","N","N","Field",NA,"R1706637",2017-07-20 16:27:00,2017-07-21,NA,"NYSDEC",NA,"","","",""
"","13-WALK-2.1_20170720","N","ALSRNY","13WALK-2.1_07202017_WS","13WALK-2.1_07202017_WS","WS","N_DUPPARENT","N","Field",NA,"R1706637",2017-07-20 17:08:00,2017-07-21,NA,"NYSDEC",NA,"","","",""
"","13-WALK-2.1_20170720","N","ALSRNY","13WALK-2.1Duplicate_07202017_WS","13WALK-2.1Duplicate_07202017_WS","WS","DUP","N","Field",NA,"R1706637",2017-07-20 17:08:00,2017-07-21,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170729","N","ALSRNY","555639-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-07-29 14:06:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170731","N","ALSRNY","555899-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-07-31 10:48:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170728","N","ALSRNY","555585-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-07-28 14:31:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170720","N","ALSRNY","293379-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-07-20 10:45:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170725","N","ALSRNY","554843-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-07-25 11:00:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170802","N","ALSRNY","556124-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-08-02 12:17:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170720","N","ALSRNY","554528-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-07-20 14:23:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170724","N","ALSRNY","293588-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-07-24 14:06:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170725","N","ALSRNY","554811-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-07-25 10:05:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170720","N","ALSRNY","554334-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-07-20 14:01:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170729","N","ALSRNY","555640-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-07-29 16:20:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170802","N","ALSRNY","556191-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-08-02 10:44:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170728","N","ALSRNY","555594-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-07-28 18:45:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170721","N","ALSRNY","554566-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-07-21 10:30:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170725","N","ALSRNY","554845-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-07-25 11:00:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170802","N","ALSRNY","556135-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-08-02 12:50:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170721","N","ALSRNY","554918-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-07-21 13:31:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170727","N","ALSRNY","293900-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-07-27 22:58:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170726","N","ALSRNY","555124-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-07-26 14:50:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170725","N","ALSRNY","554815-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-07-25 11:16:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170802","N","ALSRNY","556193-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-08-02 21:34:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170728","N","ALSRNY","555596-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-07-28 23:03:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170721","N","ALSRNY","554567-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-07-21 10:30:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170802","N","ALSRNY","556179-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-08-02 14:12:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170725","N","ALSRNY","555381-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-07-25 20:02:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170726","N","ALSRNY","555125-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-07-26 14:50:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170803","N","ALSRNY","556402-MB4","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-08-03 22:02:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170731","N","ALSRNY","555870-MB4","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-07-31 23:23:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170727","N","ALSRNY","555295-MB4","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1706637",2017-07-27 15:50:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170729","N","ALSRNY","555639-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-07-29 14:27:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170731","N","ALSRNY","555899-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-07-31 11:18:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170728","N","ALSRNY","555585-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-07-28 15:04:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170725","N","ALSRNY","554843-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-07-25 11:00:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170802","N","ALSRNY","556124-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-08-02 12:18:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170720","N","ALSRNY","554528-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-07-20 14:23:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170724","N","ALSRNY","293588-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-07-24 14:06:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170725","N","ALSRNY","554811-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-07-25 10:05:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170729","N","ALSRNY","555640-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-07-29 17:06:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170802","N","ALSRNY","556191-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-08-02 11:12:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170728","N","ALSRNY","555594-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-07-28 18:56:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170725","N","ALSRNY","554845-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-07-25 11:00:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170802","N","ALSRNY","556135-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-08-02 12:59:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170721","N","ALSRNY","554918-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-07-21 13:32:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170727","N","ALSRNY","293900-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-07-27 22:58:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170726","N","ALSRNY","555124-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-07-26 14:50:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170802","N","ALSRNY","556193-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-08-02 22:01:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170728","N","ALSRNY","555596-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-07-28 23:13:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170802","N","ALSRNY","556179-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-08-02 14:21:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170725","N","ALSRNY","555381-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-07-25 20:03:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170727","N","ALSRNY","555295-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-07-27 15:50:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170803","N","ALSRNY","556402-LCS4","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-08-03 22:35:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170731","N","ALSRNY","555870-LCS4","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-07-31 23:34:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170726","N","ALSRNY","555125-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1706637",2017-07-26 14:50:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20170726","N","ALSRNY","555125-DLCS1","Duplicate Lab Control Sample","WQ","LAB_INTERNAL","BD","Lab","555125-LCS1","R1706637",2017-07-26 14:50:00,NA,NA,"NYSDEC",NA,"","","",""
"","13-MONH-0.4_20170719","N","ALSRNY","13MONH-0.4 EB_07192017_WSDUP","13MONH-0.4 EB_07192017_WS","WS","EB","LR","Lab","13MONH-0.4 EB_07192017_WS","R1706637",2017-07-19 15:20:00,2017-07-20,NA,"NYSDEC",NA,"","","",""
"","13-GUNK-0.4_20170720","N","ALSRNY","13GUNK-0.4_07202017_WSDUP","13GUNK-0.4_07202017_WS","WS","N","LR","Lab","13GUNK-0.4_07202017_WS","R1706637",2017-07-20 14:50:00,2017-07-21,NA,"NYSDEC",NA,"","","",""
"","13-WALK-2.1_20170720","N","ALSRNY","13WALK-2.1Duplicate_07202017_WSDUP","13WALK-2.1Duplicate_07202017_WS","WS","DUP","LR","Lab","13WALK-2.1Duplicate_07202017_WS","R1706637",2017-07-20 17:08:00,2017-07-21,NA,"NYSDEC",NA,"","","",""
"","13-WALK-60.1_20170719","N","ALSRNY","13WALK-60.1_07192017_WSMS","13WALK-60.1_07192017_WS","WS","N","MS","Lab","13WALK-60.1_07192017_WS","R1706637",2017-07-19 10:10:00,2017-07-20,NA,"NYSDEC",NA,"","","",""
"","13-QKER-0.9_20170719","N","ALSRNY","13QKER-0.9_07192017_WSMS","13QKER-0.9_07192017_WS","WS","N","MS","Lab","13QKER-0.9_07192017_WS","R1706637",2017-07-19 11:30:00,2017-07-20,NA,"NYSDEC",NA,"","","",""
"","13-MONH-0.4_20170719","N","ALSRNY","13MONH-0.4_07192017_WSMS","13MONH-0.4_07192017_WS","WS","N","MS","Lab","13MONH-0.4_07192017_WS","R1706637",2017-07-19 14:50:00,2017-07-20,NA,"NYSDEC",NA,"","","",""
"","13-WALK-22.8_20170720","N","ALSRNY","13WALK-22.8_07202017_WSMS","13WALK-22.8_07202017_WS","WS","N","MS","Lab","13WALK-22.8_07202017_WS","R1706637",2017-07-20 13:50:00,2017-07-21,NA,"NYSDEC",NA,"","","",""
"","13-WALK-19.0_20170720","N","ALSRNY","13WALK-19_07202017_WSMS","13WALK-19_07202017_WS","WS","N","MS","Lab","13WALK-19_07202017_WS","R1706637",2017-07-20 15:35:00,2017-07-21,NA,"NYSDEC",NA,"","","",""
"","13-WALK-2.1_20170720","N","ALSRNY","13WALK-2.1_07202017_WSMS","13WALK-2.1_07202017_WS","WS","N_DUPPARENT","MS","Lab","13WALK-2.1_07202017_WS","R1706637",2017-07-20 17:08:00,2017-07-21,NA,"NYSDEC",NA,"","","",""
