"CHS_EVENT_SMAS_HISTORY_ID","CHS_EVENT_SMAS_SAMPLE_DATE","CHS_SITE_ID_CORR_YN","CHS_DATA_PROVIDER","CHS_SYS_SAMPLE_CDE","CHS_SAMPLE_NAME","CHS_SAMPLE_MATRIX_CDE","CHS_DEC_SAMPLE_TYPE_CDE","CHS_LAB_SAMPLE_TYPE_CDE","CHS_SAMPLE_SOURCE","CHS_PARENT_SAMPLE_CDE","CHS_SAMPLE_DEL_GRP","CHS_SAMPLE_DATETIME","CHS_SAMPLE_RECEIPT_DATE","CHS_SYS_LOC_CDE","CHS_CHAIN_OF_CUSTODY","CHS_SAMPLER","CHS_SAMPLING_COMPANY_CODE","CHS_COMMENT"
"00-QAQC-0.0","04/29/2021","N","ALSRNY","721685-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103482","04/29/2021 16:20:00",,"Lab Control Sample",,"041221R8AW","NYSDEC",
"00-QAQC-0.0","04/15/2021","N","ALSRNY","720160-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103482","04/15/2021 23:42:00",,"Lab Control Sample",,"041221R8AW","NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","378182-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103482","04/26/2021 18:20:00",,"Lab Control Sample",,"041221R8AW","NYSDEC",
"00-QAQC-0.0","04/20/2021","N","ALSRNY","720428-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103482","04/20/2021 13:50:00",,"Lab Control Sample",,"041221R8AW","NYSDEC",
"04-RAGA-1.4","04/13/2021","N","ALSRNY","04-RAGA-1.4-04132021-WDUP","04-RAGA-1.4-04132021-W","WS","N","LR","Lab","04-RAGA-1.4-04132021-W","R2103482","04/13/2021 10:45:00","04/13/2021","04-RAGA-1.4",,"041221R8AW","NYSDEC",
"04-GENS-2.6","04/14/2021","N","ALSRNY","04-GENS-2.6-04142021-WMS","04-GENS-2.6-04142021-W","WS","N","MS","Lab","04-GENS-2.6-04142021-W","R2103482","04/14/2021 10:45:00","04/14/2021","04-GENS-2.6",,"041221R8AW","NYSDEC",
"04-GENS-2.6","04/14/2021","N","ALSRNY","04-GENS-2.6-04142021-WSD","04-GENS-2.6-04142021-W","WS","N","SD","Lab","04-GENS-2.6-04142021-W","R2103482","04/14/2021 10:45:00","04/14/2021","04-GENS-2.6",,"041221R8AW","NYSDEC",
"00-QAQC-0.0","04/20/2021","N","ALSRNY","377802-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab","","R2103482","04/20/2021 00:00:00",,"LAB CONTROL SAMPLE",,"041221R8AW","NYSDEC",
"00-QAQC-0.0","04/20/2021","N","ALSRNY","377805-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab","","R2103482","04/20/2021 00:00:00",,"LAB CONTROL SAMPLE",,"041221R8AW","NYSDEC",
"00-QAQC-0.0","04/20/2021","N","ALSRNY","377807-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab","","R2103482","04/20/2021 00:00:00",,"LAB CONTROL SAMPLE",,"041221R8AW","NYSDEC",
"00-QAQC-0.0","04/20/2021","N","ALSRNY","377802-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab","","R2103482","04/20/2021 00:00:00",,"BLANK",,"041221R8AW","NYSDEC",
"00-QAQC-0.0","04/20/2021","N","ALSRNY","377805-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab","","R2103482","04/20/2021 00:00:00",,"BLANK",,"041221R8AW","NYSDEC",
"00-QAQC-0.0","04/20/2021","N","ALSRNY","377807-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab","","R2103482","04/20/2021 00:00:00",,"BLANK",,"041221R8AW","NYSDEC",
"04-RAGA-1.4","04/13/2021","N","ALSRNY","04-RAGA-1.4-04132021-W","04-RAGA-1.4-04132021-W","WS","N","N","Field","","R2103483","04/13/2021 10:45:00","04/13/2021","04-RAGA-1.4",,"041221R8AW","NYSDEC",
"03-NRUP-3.1","04/13/2021","N","ALSRNY","03-NRUP-3.1-04132021-W","03-NRUP-3.1-04132021-W","WS","N","N","Field","","R2103483","04/13/2021 13:30:00","04/13/2021","03-NRUP-3.1",,"041221R8AW","NYSDEC",
"04-GENS-2.6","04/14/2021","N","ALSRNY","04-GENS-2.6-04142021-W","04-GENS-2.6-04142021-W","WS","N","N","Field","","R2103483","04/14/2021 10:45:00","04/14/2021","04-GENS-2.6",,"041221R8AW","NYSDEC",
"00-QAQC-0.0","04/22/2021","N","ALSRNY","720890-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103483","04/22/2021 11:58:00",,"Method Blank",,"041221R8AW","NYSDEC",
"00-QAQC-0.0","04/22/2021","N","ALSRNY","720890-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103483","04/22/2021 12:06:00",,"Lab Control Sample",,"041221R8AW","NYSDEC",
"00-QAQC-0.0","04/22/2021","N","ALSRNY","720890-DLCS1","Duplicate Lab Control Sample","WQ","LAB_INTERNAL","BD","Lab","720890-LCS1","R2103483","04/22/2021 12:14:00",,"LCSD",,"041221R8AW","NYSDEC",
"07-ONON-1.0","04/21/2021","N","ALSRNY","07-ONON-1.0-04212021-W","07-ONON-1.0-04212021-W","WS","N","N","Field","","R2103774","04/21/2021 09:30:00","04/21/2021","07-ONON-1.0",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","721218-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103774","04/26/2021 10:28:00",,"Method Blank",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/21/2021","N","ALSRNY","721471-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103774","04/21/2021 21:39:00",,"Method Blank",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/22/2021","N","ALSRNY","720849-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103774","04/22/2021 15:02:00",,"Method Blank",,"041921R7W","NYSDEC",
"00-QAQC-0.0","05/05/2021","N","ALSRNY","722316-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103774","05/05/2021 19:49:00",,"Method Blank",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/27/2021","N","ALSRNY","721396-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103774","04/27/2021 22:25:00",,"Method Blank",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/22/2021","N","ALSRNY","378026-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103774","04/22/2021 22:35:00",,"Method Blank",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/27/2021","N","ALSRNY","721396-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103774","04/27/2021 22:25:00",,"Method Blank",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","721200-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103774","04/26/2021 19:56:00",,"Method Blank",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/21/2021","N","ALSRNY","721473-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103774","04/21/2021 22:12:00",,"Method Blank",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/28/2021","N","ALSRNY","378319-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103774","04/28/2021 18:00:00",,"Method Blank",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/24/2021","N","ALSRNY","378105-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103774","04/24/2021 16:01:00",,"Method Blank",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","721124-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103774","04/26/2021 10:20:00",,"Method Blank",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/27/2021","N","ALSRNY","721396-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103774","04/27/2021 22:25:00",,"Method Blank",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/21/2021","N","ALSRNY","721377-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103774","04/21/2021 23:10:00",,"Method Blank",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","721218-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103774","04/26/2021 11:29:00",,"Lab Control Sample",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/21/2021","N","ALSRNY","721471-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103774","04/21/2021 21:39:00",,"Lab Control Sample",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/22/2021","N","ALSRNY","720849-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103774","04/22/2021 15:17:00",,"Lab Control Sample",,"041921R7W","NYSDEC",
"00-QAQC-0.0","05/05/2021","N","ALSRNY","722316-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103774","05/05/2021 19:50:00",,"Lab Control Sample",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/27/2021","N","ALSRNY","721396-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103774","04/27/2021 22:32:00",,"Lab Control Sample",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/27/2021","N","ALSRNY","721396-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103774","04/27/2021 22:32:00",,"Lab Control Sample",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","721200-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103774","04/26/2021 19:57:00",,"Lab Control Sample",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/21/2021","N","ALSRNY","721473-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103774","04/21/2021 22:13:00",,"Lab Control Sample",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/28/2021","N","ALSRNY","378319-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103774","04/28/2021 18:00:00",,"Lab Control Sample",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/24/2021","N","ALSRNY","378105-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103774","04/24/2021 16:01:00",,"Lab Control Sample",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","721124-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103774","04/26/2021 10:20:00",,"Lab Control Sample",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/27/2021","N","ALSRNY","721396-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103774","04/27/2021 22:32:00",,"Lab Control Sample",,"041921R7W","NYSDEC",
"07-ONON-1.0","04/21/2021","N","ALSRNY","07-ONON-1.0-04212021-WMS","07-ONON-1.0-04212021-W","WS","N","MS","Lab","07-ONON-1.0-04212021-W","R2103774","04/21/2021 09:30:00","04/21/2021","07-ONON-1.0",,"041921R7W","NYSDEC",
"07-ONON-1.0","04/21/2021","N","ALSRNY","07-ONON-1.0-04212021-W MS","07-ONON-1.0-04212021-W","WS","N","MS","Lab","07-ONON-1.0-04212021-W","R2103774","04/21/2021 09:30:00","04/21/2021","07-ONON-1.0",,"041921R7W","NYSDEC",
"07-ONON-1.0","04/21/2021","N","ALSRNY","07-ONON-1.0-04212021-WSD","07-ONON-1.0-04212021-W","WS","N","SD","Lab","07-ONON-1.0-04212021-W","R2103774","04/21/2021 09:30:00","04/21/2021","07-ONON-1.0",,"041921R7W","NYSDEC",
"07-ONON-1.0","04/21/2021","N","ALSRNY","07-ONON-1.0-04212021-W SD","07-ONON-1.0-04212021-W","WS","N","SD","Lab","07-ONON-1.0-04212021-W","R2103774","04/21/2021 09:30:00","04/21/2021","07-ONON-1.0",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","378125-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab","","R2103774","04/26/2021 00:00:00",,"LAB CONTROL SAMPLE",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","378126-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab","","R2103774","04/26/2021 00:00:00",,"LAB CONTROL SAMPLE",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","378129-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab","","R2103774","04/26/2021 00:00:00",,"LAB CONTROL SAMPLE",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","6-APR-27-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab","","R2103774","04/26/2021 00:00:00",,"LAB CONTROL SAMPLE",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","378125-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab","","R2103774","04/26/2021 00:00:00",,"BLANK",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","378126-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab","","R2103774","04/26/2021 00:00:00",,"BLANK",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","378129-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab","","R2103774","04/26/2021 00:00:00",,"BLANK",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","6-APR-27-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab","","R2103774","04/26/2021 00:00:00",,"BLANK",,"041921R7W","NYSDEC",
"07-ONON-1.0","04/21/2021","N","ALSRNY","07-ONON-1.0-04212021-W","07-ONON-1.0-04212021-W","WS","N","N","Field",,"R2103775","04/21/2021 09:00:00","04/21/2021","07-ONON-1.0",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/28/2021","N","ALSRNY","721427-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R2103775","04/28/2021 12:24:00",,"Method Blank",,"041921R7W","NYSDEC",
"00-QAQC-0.0","04/28/2021","N","ALSRNY","721427-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R2103775","04/28/2021 12:40:00",,"Lab Control Sample",,"041921R7W","NYSDEC",
"03-SALM-7.8","04/20/2021","N","ALSRNY","03-SALM-7.8-04202021-W","03-SALM-7.8-04202021-W","WS","N","N","Field","","R2103776","04/20/2021 14:15:00","04/21/2021","03-SALM-7.8",,,"NYSDEC",
"03-SALM-6.0","04/20/2021","N","ALSRNY","03-SALM-6.0-04202021-W","03-SALM-6.0-04202021-W","WS","N","N","Field","","R2103776","04/20/2021 15:00:00","04/21/2021","03-SALM-6.0",,,"NYSDEC",
"03-LONT_T63-1.3","04/20/2021","N","ALSRNY","03-LONT_T63-1.3-04202021-W","03-LONT_T63-1.3-04202021-W","WS","N","N","Field","","R2103776","04/20/2021 11:30:00","04/21/2021","03-LONT_T63-1.3",,,"NYSDEC",
"03-LONT_T63-1.0","04/20/2021","N","ALSRNY","03-LONT_T63-1.0-04202021-W","03-LONT_T63-1.0-04202021-W","WS","N","N","Field","","R2103776","04/20/2021 12:15:00","04/21/2021","03-LONT_T63-1.0",,,"NYSDEC",
"03-SALM-7.8","04/20/2021","N","ALSRNY","03-SALM-7.8-04202021-W-EB","03-SALM-7.8-04202021-W-EB","WS","EB","N","Field","","R2103776","04/20/2021 14:15:00","04/21/2021","03-SALM-7.8",,,"NYSDEC",
"00-QAQC-0.0","04/22/2021","N","ALSRNY","720849-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103776","04/22/2021 15:02:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","05/05/2021","N","ALSRNY","722316-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103776","05/05/2021 19:49:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","04/27/2021","N","ALSRNY","721396-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103776","04/27/2021 22:25:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","721200-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103776","04/26/2021 19:56:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","04/21/2021","N","ALSRNY","721473-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103776","04/21/2021 22:12:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","04/28/2021","N","ALSRNY","378319-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103776","04/28/2021 18:00:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","04/24/2021","N","ALSRNY","378105-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103776","04/24/2021 16:01:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","04/21/2021","N","ALSRNY","721377-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103776","04/21/2021 23:10:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","04/27/2021","N","ALSRNY","721385-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103776","04/27/2021 11:16:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","04/28/2021","N","ALSRNY","721397-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103776","04/28/2021 01:23:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","721201-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103776","04/26/2021 20:28:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","05/04/2021","N","ALSRNY","722144-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103776","05/04/2021 16:55:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","04/22/2021","N","ALSRNY","720849-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103776","04/22/2021 15:17:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","05/05/2021","N","ALSRNY","722316-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103776","05/05/2021 19:50:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","04/27/2021","N","ALSRNY","721396-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103776","04/27/2021 22:32:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","721200-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103776","04/26/2021 19:57:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","04/21/2021","N","ALSRNY","721473-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103776","04/21/2021 22:13:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","04/28/2021","N","ALSRNY","378319-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103776","04/28/2021 18:00:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","04/24/2021","N","ALSRNY","378105-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103776","04/24/2021 16:01:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","04/28/2021","N","ALSRNY","721397-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103776","04/28/2021 01:31:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","721201-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103776","04/26/2021 20:37:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","05/04/2021","N","ALSRNY","722144-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103776","05/04/2021 17:02:00",,"Lab Control Sample",,,"NYSDEC",
"03-LONT_T63-1.0","04/20/2021","N","ALSRNY","03-LONT_T63-1.0-04202021-WDUP","03-LONT_T63-1.0-04202021-W","WS","N","LR","Lab","03-LONT_T63-1.0-04202021-W","R2103776","04/20/2021 12:15:00","04/21/2021","03-LONT_T63-1.0",,,"NYSDEC",
"03-SALM-7.8","04/20/2021","N","ALSRNY","03-SALM-7.8-04202021-WMS","03-SALM-7.8-04202021-W","WS","N","MS","Lab","03-SALM-7.8-04202021-W","R2103776","04/20/2021 14:15:00","04/21/2021","03-SALM-7.8",,,"NYSDEC",
"03-LONT_T63-1.0","04/20/2021","N","ALSRNY","03-LONT_T63-1.0-04202021-WMS","03-LONT_T63-1.0-04202021-W","WS","N","MS","Lab","03-LONT_T63-1.0-04202021-W","R2103776","04/20/2021 12:15:00","04/21/2021","03-LONT_T63-1.0",,,"NYSDEC",
"03-SALM-7.8","04/20/2021","N","ALSRNY","03-SALM-7.8-04202021-WSD","03-SALM-7.8-04202021-W","WS","N","SD","Lab","03-SALM-7.8-04202021-W","R2103776","04/20/2021 14:15:00","04/21/2021","03-SALM-7.8",,,"NYSDEC",
"03-LONT_T63-1.0","04/20/2021","N","ALSRNY","03-LONT_T63-1.0-04202021-WSD","03-LONT_T63-1.0-04202021-W","WS","N","SD","Lab","03-LONT_T63-1.0-04202021-W","R2103776","04/20/2021 12:15:00","04/21/2021","03-LONT_T63-1.0",,,"NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","378126-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab","","R2103776","04/26/2021 00:00:00",,"LAB CONTROL SAMPLE",,,"NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","378129-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab","","R2103776","04/26/2021 00:00:00",,"LAB CONTROL SAMPLE",,,"NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","378126-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab","","R2103776","04/26/2021 00:00:00",,"BLANK",,,"NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","378129-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab","","R2103776","04/26/2021 00:00:00",,"BLANK",,,"NYSDEC",
"17-BLND_Tb-2.0","04/21/2021","N","ALSRNY","17-BLND_TB-2.0-04212021-W","17-BLND_Tb-2.0-04212021-W","WS","N","N","Field","","R2103878","04/21/2021 09:45:00","04/22/2021","17-BLND_Tb-2.0",,,"NYSDEC",
"17-KENE-0.3","04/21/2021","N","ALSRNY","17-KENE-0.3-04212021-W","17-KENE-0.3-04212021-W","WS","N","N","Field","","R2103878","04/21/2021 10:30:00","04/22/2021","17-KENE-0.3",,,"NYSDEC",
"17-KENF_Ta-0.2","04/21/2021","Y","ALSRNY","17-KENF_TA_0.2-04212021-W","17-KENF_Ta_0.2-04212021-W","WS","N","N","Field","","R2103878","04/21/2021 11:00:00","04/22/2021","17-KENF_Ta_0.2",,,"NYSDEC",
"17-KENF_Ta-0.2","04/21/2021","Y","ALSRNY","17-KENF_TA_0.2-04212021-W-EB","17-KENF_Ta_0.2-04212021-W-EB","WS","EB","N","Field","","R2103878","04/21/2021 11:30:00","04/22/2021","17-KENF_Ta_0.2",,,"NYSDEC",
"12-MOHK-17.1","04/22/2021","N","ALSRNY","12-MOHK-17.1-04222021-W","12-MOHK-17.1-04222021-W","WS","N","N","Field","","R2103878","04/22/2021 10:15:00","04/23/2021","12-MOHK-17.1",,,"NYSDEC",
"12-MOHK-15.5","04/22/2021","N","ALSRNY","12-MOHK-15.5-04222021-W","12-MOHK-15.5-04222021-W","WS","N","N","Field","","R2103878","04/22/2021 11:00:00","04/23/2021","12-MOHK-15.5",,,"NYSDEC",
"00-QAQC-0.0","04/27/2021","N","ALSRNY","721385-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103878","04/27/2021 11:16:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","05/05/2021","N","ALSRNY","722317-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103878","05/05/2021 20:16:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","04/30/2021","N","ALSRNY","721688-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103878","04/30/2021 01:10:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","721201-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103878","04/26/2021 20:28:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","04/22/2021","N","ALSRNY","721022-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103878","04/22/2021 22:15:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","04/28/2021","N","ALSRNY","378320-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103878","04/28/2021 18:00:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","04/24/2021","N","ALSRNY","378105-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103878","04/24/2021 16:01:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","04/22/2021","N","ALSRNY","720918-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103878","04/22/2021 23:00:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","05/04/2021","N","ALSRNY","722146-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103878","05/04/2021 19:54:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","04/23/2021","N","ALSRNY","721023-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103878","04/23/2021 22:12:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","04/23/2021","N","ALSRNY","721066-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103878","04/23/2021 16:20:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","05/05/2021","N","ALSRNY","722365-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103878","05/05/2021 20:55:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","05/05/2021","N","ALSRNY","722317-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103878","05/05/2021 20:23:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","04/30/2021","N","ALSRNY","721688-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103878","04/30/2021 01:18:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","04/26/2021","N","ALSRNY","721201-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103878","04/26/2021 20:37:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","04/22/2021","N","ALSRNY","721022-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103878","04/22/2021 22:16:00",,"Lab Control Sample",,,"NYSDEC",
