"SITE_ID","SITE_ID_CORR_IND","DEC_sample_type","data_provider","sys_sample_code","sample_name","sample_matrix_code","sample_type_code","sample_source","parent_sample_code","sample_delivery_group","sample_date","sys_loc_code","start_depth","end_depth","depth_unit","chain_of_custody","sent_to_lab_date","sample_receipt_date","sampler","sampling_company_code","sampling_reason","sampling_technique","task_code","collection_quarter","composite_yn","composite_desc","sample_class","custom_field_1","custom_field_2","custom_field_3","comment"
"12-SCHO-36.0","Y","N","ALSRNY","12-SCHO-36-05082019-WMS","12-SCHO-36-05082019-W","WS","MS","Lab","12-SCHO-36-05082019-W","R1904190","05/08/2019 11:15:00","12-SCHO-36",NA,NA,NA,NA,NA,"05/09/2019",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-OTSQ-0.2","N","N","ALSRNY","12-OTSQ-0.2-05082019-WMS","12-OTSQ-0.2-05082019-W","WS","MS","Lab","12-OTSQ-0.2-05082019-W","R1904190","05/08/2019 09:30:00","12-OTSQ-0.2",NA,NA,NA,NA,NA,"05/09/2019",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-SCHO-36.0","Y","N","ALSRNY","12-SCHO-36-05082019-WMSD","12-SCHO-36-05082019-W","WS","SD","Lab","12-SCHO-36-05082019-W","R1904190","05/08/2019 11:15:00","12-SCHO-36",NA,NA,NA,NA,NA,"05/09/2019",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-OTSQ-0.2","N","N","ALSRNY","12-OTSQ-0.2-05082019-WMSD","12-OTSQ-0.2-05082019-W","WS","SD","Lab","12-OTSQ-0.2-05082019-W","R1904190","05/08/2019 09:30:00","12-OTSQ-0.2",NA,NA,NA,NA,NA,"05/09/2019",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-SAUQ-1.7","N","N","ALSRNY","12-SAUQ-1.7-05142019-W","12-SAUQ-1.7-05142019-W","WS","N","Field","","R1904327","05/14/2019 13:30:00","12-SAUQ-1.7",NA,NA,NA,NA,NA,"05/15/2019",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-CANW-72.3","N","N","ALSRNY","12-CANW-72.3-05142019-W","12-CANW-72.3-05142019-W","WS","N","Field","","R1904327","05/14/2019 11:00:00","12-CANW-72.3",NA,NA,NA,NA,NA,"05/15/2019",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","636197-MB1","Method Blank","WQ","LB","Lab","","R1904327","05/15/2019 22:34:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","637372-MB1","Method Blank","WQ","LB","Lab","","R1904327","05/29/2019 05:06:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","336744-MB1","Method Blank","WQ","LB","Lab","","R1904327","05/16/2019 09:40:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","635707-MB1","Method Blank","WQ","LB","Lab","","R1904327","05/16/2019 09:05:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
